TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
Decent place the food no frille!  I had a gel pedicure with a hot stone massage for $35.  the camp.,BERTAttackLi2020,0,[]
"service was very slow and it wasn't that busy. I had an omelette it was great but the single piece of toast was toast and over toasted, my friend had pancakes and loved them.\nGroupon made it better",BERTAttackLi2020,0,[]
"first time that I have been to this location.  I always leave happy.  and only do I appreciate their $ offering, but each year, the service is different.  They are always asking me how my day has been and more seriously, they are looking.  I love that.",BERTAttackLi2020,0,[]
"The only items worth getting here are the pollo blanco enchiladas, the chimichanga or the mexican pizza. The trifecta will not disappele. If you order anything else, don't come complaining to me!",BERTAttackLi2020,0,[]
"Nice staff employees! 1 would give them 2 Stars if I could! The Manager and sometimes greets on with a smile. If you are interested in a mailbox or just shipping a shipment, this is the address. please you Mail-N-office.",BERTAttackLi2020,0,[]
"hot bagels, common people.",BERTAttackLi2020,0,[]
"Mmmmm....though you can see past the musty and damp carpet smell (prob from the \""""lake\"""" humidity), the food is pretty decent!!!! \n\nHey Buster's! Replace your carpet for pete). sake (and clean it frequently once you do!)",BERTAttackLi2020,0,[]
"Spent a weeks there on business. in others, the bar, docks, Spa, and staff were all impressive. \n\nGot a contract on price. too, so it was better on the pocket.\n\ngreatt resort, if you have to be in PHX, its worth the drive to gaines Ranch in Scottsdale.",BERTAttackLi2020,1,['A_NNS']
Nice to meet the friendly the owners\nGood lentil water and good beer\nwe will be gone\nAlways wants to finance a a business owner\nShe is supported of writers to to write\nyahoo\no will send my men writing friends in Scottsdale league of her Writers,BERTAttackLi2020,0,[]
You get what you pay for - no-frills basic but it works. The night staff could use some customer service training.  I have no excuse to stay here again and certainly would pursue other options if looking in the area.,BERTAttackLi2020,0,[]
"Yum yum. Pizzas take a very, long time to come out. I would have given it 4 stars, but the time issue had to be factored in.",BERTAttackLi2020,0,[]
Pizza is thin and the crust is nice.  Had the Ziti in the bread bowl.  It's just huge and tough to eat it all.  We like to eat at the bar.,BERTAttackLi2020,0,[]
great product good price ---good business ethics.  Filing in small claims court this week.  Lets get ready to RUMBLE!!!!!!!!!!!!!!!!!!!!,BERTAttackLi2020,0,[]
"sound pizza...but as another reviewer mentioned -- they are a bit feisty. Be forewarned that the bites are humungy, so one might do it if you have a small appetite, like moi.",BERTAttackLi2020,0,[]
"I have been to Ray's twice. Once for an Eggplant Parmasean Sandwich and once for a meatodle Calzone. The Eggplant Parmasean was mesh and the Meatball Calzone had me saying \""""Where's the Beef?\"""". The Calzone really didn't have any taste. I will always go back to Ray's.",BERTAttackLi2020,1,['BE_TO_VB_BE']
This is a high end fabric care company like no other. I took a very simple and expensive bed spread to them for care and the final product was finished.,BERTAttackLi2020,1,['HIGH_END_HYPHEN']
"Very pleased with amount they assigned to things was so shocked I literally did not refuse payment but went back to make sure they had given full credit ,still don't believe they did check all items. Will soon consign there again.",BERTAttackLi2020,0,[]
"One of the better t shops I've ever been to.\n\ntthe eggs are just as small as advertised, you can barely fit your mouth around them!  I g recommend the Turkey and Avocado.  Friendly staff, a little price,, but well not it!",BERTAttackLi2020,0,[]
"Beware of different retailers. on the register, you will notice that you will pay often more than the cost charged. go have to be local to secure a rebate. you?? yes Best discount or line, both down the chain.",BERTAttackLi2020,0,[]
"only my couple 5 or 6 haircuts here, usually the same gal, and they do an fine job here, and its cheap! Clean, clear, like what you paid for kind of deal. nothing surprising! Much better than Great Clips!",BERTAttackLi2020,0,[]
"best staff ever!  As a was waiting in line to order, Colin was openly joking women and making fun of another overweight customer in the presence of patrons!  would never come back to this location and strongly suggest you take your business here!",BERTAttackLi2020,0,[]
"the the staff is pretty friendly here, there is NO need to have a drive thru (with at least 15 cars blocking the parking lot) in a state that has 120 degree heat.  I'm pretty sure Arizona & Starbucks are doing their share to contribute to global warming.",BERTAttackLi2020,1,['CD_NNU']
"their destroy my drink 8/10 times and their baristas are quite style. are one of the busiest Starbucks in Scottsdale, they lack quite a bit. I stop coming to this Starbucks. I now go to the other one inside the store off the freeway.",BERTAttackLi2020,0,[]
"I'm writing this on behalf of my wife and myself.  In addition to my wife's regular checkups for about a decade,  Dr. Grade was the physician for all three of our children.  We've long felt in the most hands with her and we'd a advise her as a doctor.",BERTAttackLi2020,0,[]
"Came in back for work, though admittedly with my wheeled cart because I was on my way to Walmart. This was apparently sufficient to get me the \""""delay until the line leaves\"""" rehab.\n\nYou're a crappy diet joint over a waldiscount. You have no ground for this degree of snobancy.",BERTAttackLi2020,0,[]
The always good food was disappointing. Two Specials (Entrees) bombed.\nTrio Ravioli was over stuffed with dough.  and the Linguini with clam sauce was tastey.\nStick with sandwiches and pizza.,BERTAttackLi2020,0,[]
Went here last night with coworkers.  sure happy hour prices.  Nice atmosphere.  not a chill casual sports bar feel. Just the bar food but it was good.  Looking down to heading back for poker or trivia.,BERTAttackLi2020,0,[]
"Just returned from a \""""skin care bootcamp.\"""". The staff at Van Dyke are all warm, welcoming, and quite knowledgeable about their products (including the non-clinical staff).  ms.  Van Dyke was informspoken, down to it and funny during her lecture.  Looking forward to learning more about them and their services.",BERTAttackLi2020,0,[]
and ur not a middle age or older women from scottsdale and loaded don't want on getting any one. there'es some great furniture and the name says it all Fiesta.,BERTAttackLi2020,0,[]
great place for kids but overly priced. $20 for my 5 year old boy to get a buzz cut. also worth it to sit in a car.,BERTAttackLi2020,0,[]
Really there people serving up good breakfast grub and bad coffee.,BERTAttackLi2020,0,[]
"If you want to spend time on the internet and have a small supper this is a fine location for it.  Some things on the menu are better than others, but the ambiance is nice and the wifi is well.",BERTAttackLi2020,0,[]
beautiful kitchen & service. Bridget is the BEST bartender!  m group of us go here for lunch about once a month and she got our orders by thought after our 3rd time. wouldn be appreciate the topopco spaghetti and the lunch buffet.,BERTAttackLi2020,2,"['MISSING_APOSTROPHE_T', 'BEEN_PART_AGREEMENT']"
"Service was a and it was not very good.  I love this place being more, but I guess they changed their menu around a bit ago.  Let's just say a like the old one less.  I will hand on this place moving ahead.",BERTAttackLi2020,0,[]
"that location is clean, on hour and has very good, skilled therapists. as of the very worst hotel Envy locations, we promote it. Plus, when my  call third order, they usually can accommodate me, such a luxury!",BERTAttackLi2020,0,[]
"Very the staff, I'm going to get it as my move a little further away. However I use the internet ordering and it's great to wish other stores did this",BERTAttackLi2020,0,[]
"Although I've never played this course, only take it a down because of their 48hour clearance policy. If you are an out of town hole do not buy at this par, because if you can'to cut your hole for any reason you may be charged regardless. \s\nyyou'd been warning.",BERTAttackLi2020,0,[]
omd!\nThe cashier doesn't only said hi to you!\nDoesn't she realized that we are the ones who paid her paycheback? From now on I believe is worth to ride to Scottsdale to a different car wash then headaches here in f hills in this place!,BERTAttackLi2020,1,['DID_BASEFORM']
Dissappointing to say the least. Pizza crust is good but the add on's are just thrown on to a piece of cheese pizza and called good. Ray's still has the best by the slice! I won't be looking behind...,BERTAttackLi2020,2,"['THE_ADD_ON', 'BE_WITH_WRONG_VERB_FORM']"
"to, this is my favorites Sub Factory location. It's the only one with the seafood sub. As a whole I'm not a huge fan of the chain, the there is low line, bland, and unoriginal.",BERTAttackLi2020,0,[]
"Soup and other side is good, some to eat!",BERTAttackLi2020,0,[]
to the riks!\n\nit'n _berti clone type shop.\n\nytt is good and fresh... \n\nit't fresh and fresh.\n\nheis car' asas is better than amado's and fillu b'r.\n\nHit it up after you're nice and drunk from rocking out at the Yucca Tap Room!,BERTAttackLi2020,0,[]
