TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
"Although the pricing is very affordable, they load their meat with tons of salt.  I must have drank several cups of water to balance the sodium intake.  I've definitely had bettter.",BERTAttackLi2020,0,[]
Open late love that great service and food felt right at home shrimp and fries and Mac and cheese to die for yummo!,BERTAttackLi2020,0,[]
Went to a wedding. The food was ok and the drinks were way over priced 5 for a soda and 6 for a bottle of water! Really! 16 for a mixed drink.,BERTAttackLi2020,1,['OVER_COMPOUNDS']
"My girlfriend and I love Chinese food specially lunch specials.  Cafe Noodle does have the best lunch specials.  Price is cheap and food is delicious but like any other Chinese restaurant, customer service is a little off.",BERTAttackLi2020,0,[]
"\""""You've got to be kidding me....\"""" says my gal pal. \n\""""Nope, that's really the name of this joint,\""""   says I.\n\nReluctantly, she took her hungover self there. She's still dreaming about the flavorful pho.",BERTAttackLi2020,0,[]
"i liked it, but we have Viet restaurants here in S. FL too and it tastes like the good ones so yeah! \""""Yay! I'm a fan.\"""" lol",BERTAttackLi2020,0,[]
Always the place to go to eat before you head back home from vegas :),BERTAttackLi2020,0,[]
"Pho is terrible. The slight taste of msg, less than at some places but no for me.",BERTAttackLi2020,0,[]
"bad food , high prices, arrogant owner . If it wasn't  for the the people from out of town in  need some hot soup after a long night of gambling. This place would not even make it. I would never come back again.",BERTAttackLi2020,0,[]
Good food. Kind pricey as they charge for the extras.,BERTAttackLi2020,0,[]
Boyfriend and I wasn't impressed \nPho was decent \nBut the bun bo hue was very bland. I also had ask for a hot tea Togo and the guy said they don't do Togo hot teas? How interesting,BERTAttackLi2020,1,['HAVE_VB']
Not a good place to eat. Terrible service. The place is dirty as hell. I will not be back to this restaurant. Over rated. One star for me. Very disappointed....,BERTAttackLi2020,1,['OVER_COMPOUNDS']
Food is nothing more than ok. Service is horrible. I wish people would stop going there so they can learn their lesson.,BERTAttackLi2020,0,[]
Really good vegan pho! Didn't love the sardine style seating (pet peeve of mine) but the food was excellent.,BERTAttackLi2020,0,[]
Dont come here. Broth is plain.nothing special. Very poor service.. we forgot to tip and on our way out the door..the boss and waitress started  yelling at us and giving us dirty looks for not tipping! \n\nVery RUDE!!!!,BERTAttackLi2020,0,[]
Good standard Pho place. Cheap and tasty. Really hit the spot for brunch after a long night out the day before. Saw that they even have personal grills available for your table too.,BERTAttackLi2020,0,[]
"Awesome Pho, Egg rolls & service'",BERTAttackLi2020,0,[]
When it comes to Pho in Vegas...look no further. You will not find any better Pho even on the strip.,BERTAttackLi2020,0,[]
"Worse food ever!!  My family went here for lunch for the first time and it will be the last time.  We had never tasted anything like before.  We got the com, pho, bun thit nuong, che, and it tasted really bad.",BERTAttackLi2020,0,[]
If you are looking for great Vietnamese food with good service : go somewhere else !!!,BERTAttackLi2020,0,[]
"So delicious! Came here during a lay over at 11pm. Lots of good side dishes. \nI normally dont like meat, but the korean short ribs was so sweet and yummy that I finished the entire plate. \nSeafood tofu was a winner.",BERTAttackLi2020,0,[]
"Contrary to the name... This place offers limited tofu/Veg options.\n\nThe service was mediocre and bland. We were never acknowledged when we entered, no one checked to see how the food was....\n\nWe left feeling empty....  Both in service and quality",BERTAttackLi2020,0,[]
I love their seafood tofu soup! I always order it when I go there to eat with my friends or family :),BERTAttackLi2020,0,[]
This place is good every once in a while. The servers are easy to talk too not much into customer service but its still cheap I think.,BERTAttackLi2020,1,['ITS_TO_IT_S']
"Fun store! Lots of shoes, country/western wear, hats, belts, etc. I ended up buying a pair of ATS red boots that I've had for a month now, and I still get compliments on every time I wear them out!",BERTAttackLi2020,0,[]
"Love the samosa factory. The staff are delightful, food delicious & such a pleasant atmosphere. I've taken family & friends here & everyone loved it. I'd recommend this to anyone looking for some delicious Indian food!",BERTAttackLi2020,1,['DT_NN_ARE_AME']
Rolls where pretty fresh tasting. Not bad for 20$ under new management price. Not sure for how long its up so take advantage!! Sushi maker Bon is on point and attentive Korean BBQ is under the same roof too. All in all good experience. Kanpaii!!,BERTAttackLi2020,0,[]
"This location for a 12:30pm lunch hour crowd was very fast - excellent service!  The Turkey Tom #4 wonderful with extra sprouts and lettuce.  Too bad other sandwich places don't offer sprouts.  Wonderful, fresh bun - thank you!",BERTAttackLi2020,0,[]
Allways loved this place. This location is nice and looks like it was newly renovated. Very clean.\nKalbi ribs are juicy and sweet.  Spam musubi are fav(:,BERTAttackLi2020,0,[]
"I am a cheapskate.\n\nThat being said, if you go with a group of friends, stay in the middle of them all.\n\nYou can deflect and make your friends buy lap dances while you creepily watch.",BERTAttackLi2020,0,[]
"Customer service SUCKS!!!! Don't ask if they have restrooms\"""" it's not for the public\"""" but they want you to shop here! Thank Goodness there are other medical supply stores in the area.",BERTAttackLi2020,0,[]
"Palace Station can Fuck off !!  And because you guys suck so bad, i'm thinking i might just avoid the rest of the station casinos and the bummer is i like the oyster bar. i'll survive without it !",BERTAttackLi2020,0,[]
its an OK hotel. If you wanted to just rest for the night in a cheap spot.. this hotel would work fine. the crowd is weird here,BERTAttackLi2020,0,[]
"We love Ichiza and go almost every time we're in Vegas.  We always order a ton of food.  Everything is always delicious, but I  love the chicken tatsuta-age and the kimchee fried rice.  It's always busy and there is often a wait, but it's definitely worth it.",BERTAttackLi2020,0,[]
"I love this place because it feels like your really in Japan, when you get inside there are menu items posted all over the walls around, in english and in Japanese. atmosphere is great, servers are cute and friendly. most of all the food is really good.",BERTAttackLi2020,0,[]
"As long as your not trying to go at prime time during the weekend, your fine. Beware, this place gets packed during peak hours. \n\nDef get the takoyaki, yellowtail tar tar, butter fish and eel fried rice! Just thinking about it is making me droooool",BERTAttackLi2020,0,[]
"The best Japanese restaurant I have been to in Las Vegas. It is small, so you should try to make a reservation if you want to go there during peak hours.",BERTAttackLi2020,0,[]
"Food may be decent, but when mixed with horrible service and CASH ONLY, I think not.",BERTAttackLi2020,0,[]
Do Not eat here!!!! Unless you want to get rip off!!! They charge me $9.95 for a side order of bean sprout. Should be around $2. I will never come back here!!!,BERTAttackLi2020,0,[]
If i am craving Korean BBQ this is the place i come. They always have great tasting Bulgogi/Kalbi and the Banchans they offer are great. The service is always good and attentive.,BERTAttackLi2020,0,[]
Can't do all you can eat by yourself. Seems unfair to pay more for just a single item on the menu when I couldn't get someone to join me and get the 15.99 price.,BERTAttackLi2020,1,['CD_POINT_CD_NN']
Come here to get my Korean bbq fix usually pretty good but service can be a hit or miss and you cant beat the AYCE price tag I always get the Nevada because all I get is either the brisket or pork belly love their side dishes too,BERTAttackLi2020,0,[]
The service wasn't very good. Multiple waiters kept coming to the table to get drink orders. None were particularly friendly . Then when we wanted to order couldn't get the server.  The food was just okay; nothing outstanding.,BERTAttackLi2020,0,[]
I ordered the lox omelet which was delicious the only downfall was how massive my plate was that I couldn't come close to finishing it. The potato spuds were amazing and the pumpkin bread to die for\nMy mom had the Greek omelet and she said it was really great,BERTAttackLi2020,0,[]
Two words: giant donut.\n\nOrder one and you won't regret it. That's all I have to say.,BERTAttackLi2020,0,[]
"About $8 a sandwich.  A little out of the way.  The philly cheese steak was good.  As always, I threw in peppers.  Yum.",BERTAttackLi2020,0,[]
Typical Cap's right next to my place so it's convenient.  The staff are actually nice...shocking I know!,BERTAttackLi2020,1,['DT_NN_ARE_AME']
"Schneller, freundlicher Service. Preis/Leistung ist optimal. Guter Tipp f\u00fcr sub-fans.",BERTAttackLi2020,0,[]
"i love Petsmart!  best pet store.  big, bright, and easy to navigate!  this one is located right next to Walmart...and the only negative is this shopping complex...very hard to get on and off Charleston or Decatur.",BERTAttackLi2020,0,[]
Miserable staff that works there. No thank yous for shopping at the store. Will never be back.,BERTAttackLi2020,0,[]
