original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
"The [[waitress]] couldn't tell me which Shock [[Top]] they had on tap, and didn't [[know]] that a mudslide isn't always a [[frozen]] [[drink]].\n\nAnd [[thanks]] place only takes [[cash]].\n\nFuck this place.","The [[caterer]] couldn't tell me which Shock [[Supremo]] they had on tap, and didn't [[knowing]] that a mudslide isn't always a [[gel]] [[bois]].\n\nAnd [[appreciation]] place only takes [[monies]].\n\nFuck this place.",0.0001494884490966,0.5622329711914062,0,1,0,3822,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['The', '[[caterer]]', ""couldn't"", 'tell', 'me', 'which', 'Shock', '[[Supremo]]', 'they', 'had', 'on', 'tap,', 'and', ""didn't"", '[[knowing]]', 'that', 'a', 'mudslide', ""isn't"", 'always', 'a', '[[gel]]', '[[bois]].\\n\\nAnd', '[[appreciation]]', 'place', 'only', 'takes', '[[monies]].\\n\\nFuck', 'this', 'place.']",5,30,16.666666666666664
"Pretty [[surprising]] for a sports bar. Excellent [[variety]], higher end quality and consistency with everything we've tried here! Even their steamed [[veggies]] are amazing. [[Try]] their honey medium spicy wings! [[Bomb]]! [[Great]] service and drinks.","Pretty [[striking]] for a sports bar. Excellent [[assortment]], higher end quality and consistency with everything we've tried here! Even their steamed [[tomatoes]] are amazing. [[Attempts]] their honey medium spicy wings! [[Bombing]]! [[Prodigious]] service and drinks.",0.0001450777053833,0.9198061227798462,1,0,1,2514,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Pretty', '[[striking]]', 'for', 'a', 'sports', 'bar.', 'Excellent', '[[assortment]],', 'higher', 'end', 'quality', 'and', 'consistency', 'with', 'everything', ""we've"", 'tried', 'here!', 'Even', 'their', 'steamed', '[[tomatoes]]', 'are', 'amazing.', '[[Attempts]]', 'their', 'honey', 'medium', 'spicy', 'wings!', '[[Bombing]]!', '[[Prodigious]]', 'service', 'and', 'drinks.']",4,35,11.428571428571429
"When I am having a sugar craving after busting out a [[gargantuan]] [[trail]] run, I [[hit]] this place up. Muffins, [[cupcakes]], all [[sorts]] of gluttony inducing [[items]].","When I am having a sugar craving after busting out a [[massive]] [[runway]] run, I [[strike]] this place up. Muffins, [[breads]], all [[sort]] of gluttony inducing [[subjects]].",0.000146746635437,0.7191632986068726,1,0,1,2098,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['When', 'I', 'am', 'having', 'a', 'sugar', 'craving', 'after', 'busting', 'out', 'a', '[[massive]]', '[[runway]]', 'run,', 'I', '[[strike]]', 'this', 'place', 'up.', 'Muffins,', '[[breads]],', 'all', '[[sort]]', 'of', 'gluttony', 'inducing', '[[subjects]].']",4,27,14.814814814814813
"Bakery Wee created our baby shower cake, which was [[amazing]]!!!!  The taste was just as [[great]] as the [[looks]]!!!  Hoping to get our sons birthday cake done as well!!","Bakery Wee created our baby shower cake, which was [[startling]]!!!!  The taste was just as [[prodigious]] as the [[hopes]]!!!  Hoping to get our sons birthday cake done as well!!",0.0001453161239624,0.99846613407135,1,0,1,889,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Bakery', 'Wee', 'created', 'our', 'baby', 'shower', 'cake,', 'which', 'was', '[[startling]]!!!!', 'The', 'taste', 'was', 'just', 'as', '[[prodigious]]', 'as', 'the', '[[hopes]]!!!', 'Hoping', 'to', 'get', 'our', 'sons', 'birthday', 'cake', 'done', 'as', 'well!!']",1,29,3.4482758620689653
"CLOSED, but I posted a pic of a funny [[sign]] posted on their door.","CLOSED, but I posted a pic of a funny [[symptom]] posted on their door.",0.0028454065322875,0.8812523484230042,0,1,0,285,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['CLOSED,', 'but', 'I', 'posted', 'a', 'pic', 'of', 'a', 'funny', '[[symptom]]', 'posted', 'on', 'their', 'door.']",1,14,7.142857142857142
"Was a great place to eat, now [[food]] is greasy, and it doesn't taste like it used to. [[Used]] to have a more of a homemade taste, now tastes like Costco business center. [[Sad]]. I loved going here.","Was a great place to eat, now [[diet]] is greasy, and it doesn't taste like it used to. [[Usage]] to have a more of a homemade taste, now tastes like Costco business center. [[Hapless]]. I loved going here.",0.0004392266273498,0.9971120953559875,0,1,0,654,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Was', 'a', 'great', 'place', 'to', 'eat,', 'now', '[[diet]]', 'is', 'greasy,', 'and', 'it', ""doesn't"", 'taste', 'like', 'it', 'used', 'to.', '[[Usage]]', 'to', 'have', 'a', 'more', 'of', 'a', 'homemade', 'taste,', 'now', 'tastes', 'like', 'Costco', 'business', 'center.', '[[Hapless]].', 'I', 'loved', 'going', 'here.']",2,38,5.263157894736842
"[[AMAZING]]! [[Best]] bagels for a low price! [[Great]] for breakfast, kinda odd that its aasin food place by the afternoon.","[[STRIKING]]! [[Higher]] bagels for a low price! [[Prodigious]] for breakfast, kinda odd that its aasin food place by the afternoon.",0.0001609325408935,0.9983564019203186,1,0,1,780,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[STRIKING]]!', '[[Higher]]', 'bagels', 'for', 'a', 'low', 'price!', '[[Prodigious]]', 'for', 'breakfast,', 'kinda', 'odd', 'that', 'its', 'aasin', 'food', 'place', 'by', 'the', 'afternoon.']",2,20,10.0
"The [[donuts]] were pretty [[good]]. I'd definitely come in the morning when they are fresh because around the evening time, they're a bit stiff.\n\nPick your fancy, they are all [[good]].","The [[doughnuts]] were pretty [[alright]]. I'd definitely come in the morning when they are fresh because around the evening time, they're a bit stiff.\n\nPick your fancy, they are all [[alright]].",0.0012812614440917,0.6485815048217773,1,0,1,770,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['The', '[[doughnuts]]', 'were', 'pretty', '[[alright]].', ""I'd"", 'definitely', 'come', 'in', 'the', 'morning', 'when', 'they', 'are', 'fresh', 'because', 'around', 'the', 'evening', 'time,', ""they're"", 'a', 'bit', 'stiff.\\n\\nPick', 'your', 'fancy,', 'they', 'are', 'all', '[[alright]].']",1,30,3.3333333333333335
"I have been going here [[since]] I was a [[kid]], [[best]] donuts ever! Crumb [[donut]] is [[amazing]], but all of their donuts are [[good]], they have donut holes, thai tea and coffee drinks. The same people have been working here for as long as I can remember.","I have been going here [[because]] I was a [[child]], [[higher]] donuts ever! Crumb [[bagel]] is [[striking]], but all of their donuts are [[alright]], they have donut holes, thai tea and coffee drinks. The same people have been working here for as long as I can remember.",0.0001453161239624,0.9002125859260559,1,0,1,1159,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['I', 'have', 'been', 'going', 'here', '[[because]]', 'I', 'was', 'a', '[[child]],', '[[higher]]', 'donuts', 'ever!', 'Crumb', '[[bagel]]', 'is', '[[striking]],', 'but', 'all', 'of', 'their', 'donuts', 'are', '[[alright]],', 'they', 'have', 'donut', 'holes,', 'thai', 'tea', 'and', 'coffee', 'drinks.', 'The', 'same', 'people', 'have', 'been', 'working', 'here', 'for', 'as', 'long', 'as', 'I', 'can', 'remember.']",3,47,6.382978723404255
[[Does]] one have to [[give]] 1 [[star]]?  This is the [[worst]] Macdonalds in the Valley. Avoid it if you can.  [[Worst]] [[management]] & staff imaginable and all follows from that.,[[Did]] one have to [[provide]] 1 [[superstar]]?  This is the [[gravest]] Macdonalds in the Valley. Avoid it if you can.  [[Meanest]] [[executive]] & staff imaginable and all follows from that.,0.0001499652862548,0.9792554974555968,0,1,0,4065,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Did]]', 'one', 'have', 'to', '[[provide]]', '1', '[[superstar]]?', 'This', 'is', 'the', '[[gravest]]', 'Macdonalds', 'in', 'the', 'Valley.', 'Avoid', 'it', 'if', 'you', 'can.', '[[Meanest]]', '[[executive]]', '&', 'staff', 'imaginable', 'and', 'all', 'follows', 'from', 'that.']",5,30,16.666666666666664
I went here in the late afternoon and there wasn't [[anyone]] else in the [[restaurant]] which is exactly how I like it. I had the som tom and Thai beef jerky with [[sticky]] rice ... I was [[thoroughly]] [[satisfied]] with my [[meal]]! I'll [[definitely]] be back.,I went here in the late afternoon and there wasn't [[everyone]] else in the [[restaurants]] which is exactly how I like it. I had the som tom and Thai beef jerky with [[slimy]] rice ... I was [[deeply]] [[contented]] with my [[eating]]! I'll [[doubtless]] be back.,0.0001451969146728,0.5359023809432983,1,0,1,3196,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['I', 'went', 'here', 'in', 'the', 'late', 'afternoon', 'and', 'there', ""wasn't"", '[[everyone]]', 'else', 'in', 'the', '[[restaurants]]', 'which', 'is', 'exactly', 'how', 'I', 'like', 'it.', 'I', 'had', 'the', 'som', 'tom', 'and', 'Thai', 'beef', 'jerky', 'with', '[[slimy]]', 'rice', '...', 'I', 'was', '[[deeply]]', '[[contented]]', 'with', 'my', '[[eating]]!', ""I'll"", '[[doubtless]]', 'be', 'back.']",6,46,13.043478260869565
"[[Love]] this [[little]] [[place]]. The [[coffee]] is always [[fresh]] and they have some [[yummy]] [[salads]], [[sandwiches]] and [[sweet]] [[treats]]. I'm here about once or twice a month and always [[something]] good to enjoy.","[[Loves]] this [[small]] [[mise]]. The [[coffees]] is always [[costs]] and they have some [[delectable]] [[spinach]], [[appetizers]] and [[sugary]] [[addresses]]. I'm here about once or twice a month and always [[nothing]] good to enjoy.",0.0001448392868041,0.967442750930786,1,0,1,3698,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Loves]]', 'this', '[[small]]', '[[mise]].', 'The', '[[coffees]]', 'is', 'always', '[[costs]]', 'and', 'they', 'have', 'some', '[[delectable]]', '[[spinach]],', '[[appetizers]]', 'and', '[[sugary]]', '[[addresses]].', ""I'm"", 'here', 'about', 'once', 'or', 'twice', 'a', 'month', 'and', 'always', '[[nothing]]', 'good', 'to', 'enjoy.']",8,33,24.242424242424242
"[[Excellent]] sammiches. Plain n [[simple]], delicious. As good as jimmy John's but this place has nothing on CHEBA HUT. \n\nThe sandwiches are [[tasty]], price is ok. This place [[beats]] subway any day.","[[Marvellous]] sammiches. Plain n [[mere]], delicious. As good as jimmy John's but this place has nothing on CHEBA HUT. \n\nThe sandwiches are [[tasting]], price is ok. This place [[defeats]] subway any day.",0.0001496076583862,0.7740151882171631,1,0,1,1372,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Marvellous]]', 'sammiches.', 'Plain', 'n', '[[mere]],', 'delicious.', 'As', 'good', 'as', 'jimmy', ""John's"", 'but', 'this', 'place', 'has', 'nothing', 'on', 'CHEBA', 'HUT.', '\\n\\nThe', 'sandwiches', 'are', '[[tasting]],', 'price', 'is', 'ok.', 'This', 'place', '[[defeats]]', 'subway', 'any', 'day.']",2,32,6.25
"maricopa.gov\nFood [[Inspection]] report, Jan 2013 rcvd a \""""C\"""" [[rating]].\nObserved accumulation of black organic slime [[mold]] in [[interior]] of ice machine in back kitchen area. \n\nI am [[totally]] grossed out!","maricopa.gov\nFood [[Inspections]] report, Jan 2013 rcvd a \""""C\"""" [[ratings]].\nObserved accumulation of black organic slime [[mould]] in [[indoors]] of ice machine in back kitchen area. \n\nI am [[wholly]] grossed out!",0.0005707144737243,0.956375777721405,0,1,0,953,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['maricopa.gov\\nFood', '[[Inspections]]', 'report,', 'Jan', '2013', 'rcvd', 'a', '\\""""C\\""""', '[[ratings]].\\nObserved', 'accumulation', 'of', 'black', 'organic', 'slime', '[[mould]]', 'in', '[[indoors]]', 'of', 'ice', 'machine', 'in', 'back', 'kitchen', 'area.', '\\n\\nI', 'am', '[[wholly]]', 'grossed', 'out!']",4,29,13.793103448275861
This place is [[awful]].  [[Wanted]] [[Pork]] Quesadillas but was told they don't make them even though it was on the menu.,This place is [[gruesome]].  [[Wished]] [[Pig]] Quesadillas but was told they don't make them even though it was on the menu.,0.0001494884490966,0.91120046377182,0,1,0,1460,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['This', 'place', 'is', '[[gruesome]].', '[[Wished]]', '[[Pig]]', 'Quesadillas', 'but', 'was', 'told', 'they', ""don't"", 'make', 'them', 'even', 'though', 'it', 'was', 'on', 'the', 'menu.']",2,21,9.523809523809524
[[Small]] basic barber shop which is exactly what I wanted.  I just want my hair cut and don't [[need]] all the other b.s.  Carl is [[great]].  Reasonably [[priced]] and [[quick]].  [[Definitely]] [[recommend]]!,[[Scant]] basic barber shop which is exactly what I wanted.  I just want my hair cut and don't [[needs]] all the other b.s.  Carl is [[prodigious]].  Reasonably [[pricing]] and [[expeditiously]].  [[Doubtless]] [[recommendations]]!,0.0001462697982788,0.9472023248672484,1,0,1,3243,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Scant]]', 'basic', 'barber', 'shop', 'which', 'is', 'exactly', 'what', 'I', 'wanted.', 'I', 'just', 'want', 'my', 'hair', 'cut', 'and', ""don't"", '[[needs]]', 'all', 'the', 'other', 'b.s.', 'Carl', 'is', '[[prodigious]].', 'Reasonably', '[[pricing]]', 'and', '[[expeditiously]].', '[[Doubtless]]', '[[recommendations]]!']",4,32,12.5
"I came here as a nervous newly [[engaged]] [[girl]]. Tiffany [[helped]] me to pick out the dresses I wanted and then recommended some that I might like. [[Even]] if I don't buy my [[dress]] there, I [[would]] recommend it to [[anyone]] in the wedding party.","I came here as a nervous newly [[hired]] [[female]]. Tiffany [[aiding]] me to pick out the dresses I wanted and then recommended some that I might like. [[So]] if I don't buy my [[dresses]] there, I [[could]] recommend it to [[somebody]] in the wedding party.",0.0001449584960937,0.8597090840339661,1,0,1,2929,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['I', 'came', 'here', 'as', 'a', 'nervous', 'newly', '[[hired]]', '[[female]].', 'Tiffany', '[[aiding]]', 'me', 'to', 'pick', 'out', 'the', 'dresses', 'I', 'wanted', 'and', 'then', 'recommended', 'some', 'that', 'I', 'might', 'like.', '[[So]]', 'if', 'I', ""don't"", 'buy', 'my', '[[dresses]]', 'there,', 'I', '[[could]]', 'recommend', 'it', 'to', '[[somebody]]', 'in', 'the', 'wedding', 'party.']",6,45,13.333333333333334
"Even though it gets really [[busy]], it has [[everything]] you need and you never [[spend]] more than 20 dollars!  They get some really good [[deal]] on [[fruits]] and they are never the same.  The [[staff]] is also [[really]] nice and [[helpful]]","Even though it gets really [[congested]], it has [[all]] you need and you never [[spent]] more than 20 dollars!  They get some really good [[addressing]] on [[fruit]] and they are never the same.  The [[employees]] is also [[actually]] nice and [[advantageous]]",0.0001517534255981,0.8430525064468384,1,0,1,1942,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Even', 'though', 'it', 'gets', 'really', '[[congested]],', 'it', 'has', '[[all]]', 'you', 'need', 'and', 'you', 'never', '[[spent]]', 'more', 'than', '20', 'dollars!', 'They', 'get', 'some', 'really', 'good', '[[addressing]]', 'on', '[[fruit]]', 'and', 'they', 'are', 'never', 'the', 'same.', 'The', '[[employees]]', 'is', 'also', '[[actually]]', 'nice', 'and', '[[advantageous]]']",7,41,17.073170731707318
A surprise small market with good [[produce]]. The [[blueberries]] here are [[great]] and cheap. You might want to check their chocolate section. ..locally made.,A surprise small market with good [[produces]]. The [[berries]] here are [[prodigious]] and cheap. You might want to check their chocolate section. ..locally made.,0.0001523494720458,0.9996459484100342,1,0,1,753,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['A', 'surprise', 'small', 'market', 'with', 'good', '[[produces]].', 'The', '[[berries]]', 'here', 'are', '[[prodigious]]', 'and', 'cheap.', 'You', 'might', 'want', 'to', 'check', 'their', 'chocolate', 'section.', '..locally', 'made.']",2,24,8.333333333333332
[[Love]] [[love]] LOVE this place! It's always [[packed]] but well worth the [[stress]]. The prices are [[amazing]] and if you don't [[mind]] sifting a [[bit]] then you'll [[find]] a lot of [[great]] [[produce]]. I have never [[paid]] more than $20 for a cart full of stuff.,[[Adores]] [[adored]] LOVE this place! It's always [[package]] but well worth the [[underlined]]. The prices are [[astonishing]] and if you don't [[intelligence]] sifting a [[bite]] then you'll [[discover]] a lot of [[prodigious]] [[produces]]. I have never [[paying]] more than $20 for a cart full of stuff.,0.0001444816589355,0.5968784093856812,1,0,1,3569,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['[[Adores]]', '[[adored]]', 'LOVE', 'this', 'place!', ""It's"", 'always', '[[package]]', 'but', 'well', 'worth', 'the', '[[underlined]].', 'The', 'prices', 'are', '[[astonishing]]', 'and', 'if', 'you', ""don't"", '[[intelligence]]', 'sifting', 'a', '[[bite]]', 'then', ""you'll"", '[[discover]]', 'a', 'lot', 'of', '[[prodigious]]', '[[produces]].', 'I', 'have', 'never', '[[paying]]', 'more', 'than', '$20', 'for', 'a', 'cart', 'full', 'of', 'stuff.']",9,46,19.565217391304348
Very [[bad]] food!,Very [[wicked]] food!,0.0001512765884399,0.9998298287391664,0,1,0,325,Successful,FasterGeneticAlgorithmJia2019,yelp_polarity_adv/batch2,"['Very', '[[wicked]]', 'food!']",1,3,33.33333333333333
